#Temps                 ;        % P. Voitures     ;        % P. Vélos
2022-01-26@09-05-19    ;    56.66104553119731    ;    0
2022-01-26@09-10-32    ;    56.155143338954474    ;    0
2022-01-26@09-15-46    ;    55.81787521079258    ;    0
2022-01-26@09-19-37    ;    55.31197301854974    ;    0
2022-01-26@09-24-48    ;    54.80607082630692    ;    0
2022-01-26@09-29-58    ;    54.97470489038786    ;    0
2022-01-26@09-35-09    ;    54.63743676222597    ;    0
2022-01-26@09-40-44    ;    54.63743676222597    ;    0
2022-01-26@09-45-56    ;    54.131534569983145    ;    0
2022-01-26@09-51-14    ;    53.62563237774031    ;    0
2022-01-26@09-56-27    ;    53.288364249578414    ;    0
2022-01-26@10-01-57    ;    53.288364249578414    ;    0
2022-01-26@10-07-09    ;    53.288364249578414    ;    0
2022-01-26@10-12-36    ;    53.288364249578414    ;    0
2022-01-26@10-17-47    ;    53.456998313659355    ;    0
2022-01-26@10-23-08    ;    52.61382799325464    ;    0
2022-01-26@10-28-29    ;    52.61382799325464    ;    0
2022-01-26@10-33-55    ;    52.78246205733558    ;    0
2022-01-26@10-39-37    ;    52.27655986509275    ;    0
2022-01-26@10-45-13    ;    52.61382799325464    ;    0
2022-01-26@10-50-56    ;    52.4451939291737    ;    0
2022-01-26@10-56-07    ;    52.78246205733558    ;    0
2022-01-26@11-01-28    ;    52.27655986509275    ;    0
2022-01-26@11-06-57    ;    51.77065767284992    ;    0
2022-01-26@11-12-24    ;    51.93929173693086    ;    0
2022-01-26@11-17-45    ;    51.93929173693086    ;    0
2022-01-26@11-22-59    ;    52.27655986509275    ;    0
2022-01-26@11-28-56    ;    52.61382799325464    ;    0
2022-01-26@11-34-24    ;    52.61382799325464    ;    0
2022-01-26@11-39-52    ;    52.951096121416526    ;    0
2022-01-26@11-45-14    ;    53.62563237774031    ;    0
2022-01-26@11-50-42    ;    53.62563237774031    ;    0
2022-01-26@11-56-04    ;    53.62563237774031    ;    0
2022-01-26@12-01-22    ;    53.96290050590219    ;    0
2022-01-26@12-06-50    ;    54.131534569983145    ;    0
2022-01-26@12-43-24    ;    55.31197301854974    ;    0
2022-01-26@12-48-36    ;    55.4806070826307    ;    0
2022-01-26@12-53-50    ;    55.31197301854974    ;    0
2022-01-26@12-59-08    ;    55.31197301854974    ;    0
2022-01-26@13-04-23    ;    54.97470489038786    ;    0
2022-01-26@13-09-33    ;    55.1433389544688    ;    0
2022-01-26@13-14-47    ;    55.31197301854974    ;    0
2022-01-26@13-20-05    ;    55.31197301854974    ;    0
2022-01-26@13-25-15    ;    54.131534569983145    ;    0
2022-01-26@13-30-35    ;    53.79426644182125    ;    0
