#Temps                 ;        % P. Voitures     ;        % P. Vélos
2022-01-26@08-27-04    ;    61.395348837209305    ;    41.66666666666667
2022-01-26@08-28-27    ;    60.93023255813953    ;    41.66666666666667
2022-01-26@08-28-51    ;    60.93023255813953    ;    41.66666666666667
2022-01-26@08-32-21    ;    60.23255813953489    ;    41.66666666666667
2022-01-26@08-37-31    ;    60.0    ;    41.66666666666667
2022-01-26@08-42-43    ;    59.53488372093023    ;    41.66666666666667
2022-01-26@08-47-54    ;    59.30232558139535    ;    33.33333333333333
2022-01-26@08-53-09    ;    58.837209302325576    ;    33.33333333333333
2022-01-26@09-00-02    ;    58.6046511627907    ;    33.33333333333333
2022-01-26@09-05-19    ;    57.674418604651166    ;    33.33333333333333
2022-01-26@09-10-32    ;    56.27906976744186    ;    33.33333333333333
2022-01-26@09-15-45    ;    56.04651162790698    ;    33.33333333333333
2022-01-26@09-19-37    ;    54.65116279069767    ;    33.33333333333333
2022-01-26@09-24-48    ;    54.88372093023256    ;    33.33333333333333
2022-01-26@09-29-58    ;    54.418604651162795    ;    33.33333333333333
2022-01-26@09-35-08    ;    54.18604651162791    ;    33.33333333333333
2022-01-26@09-40-44    ;    53.72093023255814    ;    33.33333333333333
2022-01-26@09-45-56    ;    53.48837209302325    ;    33.33333333333333
2022-01-26@09-51-13    ;    53.25581395348837    ;    33.33333333333333
2022-01-26@09-56-27    ;    53.02325581395348    ;    33.33333333333333
2022-01-26@10-01-57    ;    53.25581395348837    ;    33.33333333333333
2022-01-26@10-07-08    ;    53.02325581395348    ;    33.33333333333333
2022-01-26@10-12-35    ;    52.79069767441861    ;    33.33333333333333
2022-01-26@10-17-47    ;    52.32558139534884    ;    33.33333333333333
2022-01-26@10-23-08    ;    52.093023255813954    ;    33.33333333333333
2022-01-26@10-28-29    ;    52.093023255813954    ;    33.33333333333333
2022-01-26@10-33-53    ;    51.3953488372093    ;    33.33333333333333
2022-01-26@10-39-35    ;    51.3953488372093    ;    33.33333333333333
2022-01-26@10-45-12    ;    50.23255813953489    ;    33.33333333333333
2022-01-26@10-50-56    ;    50.0    ;    33.33333333333333
2022-01-26@10-56-07    ;    49.53488372093023    ;    33.33333333333333
2022-01-26@11-01-27    ;    49.06976744186046    ;    33.33333333333333
2022-01-26@11-06-56    ;    48.837209302325576    ;    33.33333333333333
2022-01-26@11-12-23    ;    49.06976744186046    ;    33.33333333333333
2022-01-26@11-17-44    ;    48.372093023255815    ;    33.33333333333333
2022-01-26@11-22-58    ;    48.372093023255815    ;    33.33333333333333
2022-01-26@11-28-55    ;    48.372093023255815    ;    33.33333333333333
2022-01-26@11-34-24    ;    48.13953488372093    ;    33.33333333333333
2022-01-26@11-39-52    ;    47.906976744186046    ;    33.33333333333333
2022-01-26@11-45-13    ;    47.674418604651166    ;    50.0
2022-01-26@11-50-38    ;    48.13953488372093    ;    50.0
2022-01-26@11-56-04    ;    47.906976744186046    ;    50.0
2022-01-26@12-01-22    ;    47.20930232558139    ;    50.0
2022-01-26@12-06-50    ;    46.74418604651163    ;    50.0
2022-01-26@12-43-23    ;    48.13953488372093    ;    58.333333333333336
2022-01-26@12-48-36    ;    48.13953488372093    ;    58.333333333333336
2022-01-26@12-53-50    ;    47.674418604651166    ;    66.66666666666666
2022-01-26@12-59-07    ;    47.44186046511628    ;    66.66666666666666
2022-01-26@13-04-23    ;    47.44186046511628    ;    66.66666666666666
2022-01-26@13-09-32    ;    47.44186046511628    ;    66.66666666666666
2022-01-26@13-14-46    ;    46.27906976744186    ;    66.66666666666666
2022-01-26@13-20-04    ;    46.27906976744186    ;    66.66666666666666
2022-01-26@13-25-14    ;    46.27906976744186    ;    58.333333333333336
2022-01-26@13-30-26    ;    46.51162790697674    ;    58.333333333333336
2022-01-26@13-35-50    ;    45.348837209302324    ;    58.333333333333336
2022-01-26@13-41-36    ;    45.348837209302324    ;    58.333333333333336
2022-01-26@13-47-19    ;    45.58139534883721    ;    58.333333333333336
2022-01-26@13-52-43    ;    45.58139534883721    ;    58.333333333333336
2022-01-26@15-27-59    ;    42.7906976744186    ;    0.0
2022-01-26@15-35-17    ;    43.48837209302325    ;    0.0
2022-01-26@15-40-27    ;    42.55813953488372    ;    0.0
2022-01-26@15-45-34    ;    43.25581395348837    ;    0.0
2022-01-26@15-50-42    ;    43.25581395348837    ;    8.333333333333332
2022-01-26@15-55-50    ;    43.25581395348837    ;    8.333333333333332
2022-01-26@16-00-56    ;    43.02325581395349    ;    8.333333333333332
2022-01-26@16-06-02    ;    46.04651162790698    ;    8.333333333333332
