#Temps                 ;        % P. Voitures     ;        % P. Vélos
2022-01-26@09-40-50    ;    29.838709677419356    ;    0
2022-01-26@09-46-04    ;    29.56989247311828    ;    0
2022-01-26@09-51-20    ;    29.301075268817208    ;    0
2022-01-26@09-56-31    ;    29.03225806451613    ;    0
2022-01-26@10-02-02    ;    28.763440860215056    ;    0
2022-01-26@10-07-25    ;    28.49462365591398    ;    0
2022-01-26@10-12-40    ;    28.49462365591398    ;    0
2022-01-26@10-17-54    ;    28.49462365591398    ;    0
2022-01-26@10-23-22    ;    28.49462365591398    ;    0
2022-01-26@10-28-36    ;    28.225806451612907    ;    0
2022-01-26@10-34-18    ;    27.688172043010752    ;    0
2022-01-26@10-39-48    ;    27.1505376344086    ;    0
2022-01-26@10-45-28    ;    26.881720430107524    ;    0
2022-01-26@10-51-00    ;    26.61290322580645    ;    0
2022-01-26@10-56-16    ;    26.0752688172043    ;    0
2022-01-26@11-01-38    ;    25.806451612903224    ;    0
2022-01-26@11-07-10    ;    25.268817204301076    ;    0
2022-01-26@11-12-28    ;    25.537634408602152    ;    0
2022-01-26@11-17-49    ;    25.806451612903224    ;    0
2022-01-26@11-23-43    ;    25.268817204301076    ;    0
2022-01-26@11-29-05    ;    25.268817204301076    ;    0
2022-01-26@11-34-33    ;    24.731182795698924    ;    0
2022-01-26@11-39-56    ;    25.268817204301076    ;    0
2022-01-26@11-45-29    ;    25.268817204301076    ;    0
2022-01-26@11-50-50    ;    24.731182795698924    ;    0
2022-01-26@11-56-09    ;    24.731182795698924    ;    0
2022-01-26@12-01-34    ;    24.193548387096776    ;    0
2022-01-26@12-07-21    ;    24.193548387096776    ;    0
2022-01-26@12-43-30    ;    24.193548387096776    ;    0
2022-01-26@12-48-42    ;    23.9247311827957    ;    0
2022-01-26@12-54-00    ;    24.462365591397848    ;    0
2022-01-26@12-59-11    ;    24.462365591397848    ;    0
2022-01-26@13-04-27    ;    24.193548387096776    ;    0
2022-01-26@13-09-37    ;    24.731182795698924    ;    0
2022-01-26@13-14-55    ;    25.268817204301076    ;    0
2022-01-26@13-20-09    ;    26.0752688172043    ;    0
2022-01-26@13-25-20    ;    26.344086021505376    ;    0
2022-01-26@13-30-39    ;    26.61290322580645    ;    0
2022-01-26@13-36-20    ;    26.61290322580645    ;    0
2022-01-26@13-41-54    ;    26.344086021505376    ;    0
2022-01-26@13-47-30    ;    26.344086021505376    ;    0
2022-01-26@13-52-49    ;    26.61290322580645    ;    0
2022-01-26@15-29-28    ;    25.268817204301076    ;    0
2022-01-26@15-35-20    ;    25.268817204301076    ;    0
2022-01-26@15-40-31    ;    25.0    ;    0
2022-01-26@15-45-37    ;    25.537634408602152    ;    0
2022-01-26@15-50-45    ;    25.806451612903224    ;    0
2022-01-26@15-55-53    ;    25.806451612903224    ;    0
2022-01-26@16-00-58    ;    26.0752688172043    ;    0
2022-01-26@16-06-05    ;    26.61290322580645    ;    0
