#Temps                 ;        % P. Voitures     ;        % P. Vélos
2022-01-26@13-25-14    ;    26.82634730538922    ;    66.66666666666666
2022-01-26@13-30-26    ;    26.22754491017964    ;    66.66666666666666
2022-01-26@13-35-47    ;    26.34730538922156    ;    66.66666666666666
2022-01-26@13-41-35    ;    26.46706586826347    ;    66.66666666666666
2022-01-26@13-47-17    ;    25.868263473053894    ;    70.83333333333334
2022-01-26@13-52-42    ;    25.748502994011975    ;    70.83333333333334
2022-01-26@15-27-53    ;    34.371257485029936    ;    83.33333333333334
2022-01-26@15-35-16    ;    32.455089820359284    ;    83.33333333333334
2022-01-26@15-40-26    ;    34.01197604790419    ;    83.33333333333334
2022-01-26@15-45-34    ;    33.89221556886228    ;    83.33333333333334
2022-01-26@15-50-42    ;    35.808383233532936    ;    83.33333333333334
2022-01-26@15-55-50    ;    37.0059880239521    ;    83.33333333333334
2022-01-26@16-00-56    ;    38.44311377245509    ;    83.33333333333334
2022-01-26@16-06-01    ;    39.2814371257485    ;    83.33333333333334
