#Temps                 ;        % P. Voitures     ;        % P. Vélos
2022-01-26@09-19-39    ;    48.853211009174316    ;    0
2022-01-26@09-24-49    ;    47.935779816513765    ;    0
2022-01-26@09-30-00    ;    46.788990825688074    ;    0
2022-01-26@09-35-15    ;    44.95412844036697    ;    0
2022-01-26@09-40-47    ;    44.4954128440367    ;    0
2022-01-26@09-45-59    ;    42.6605504587156    ;    0
2022-01-26@09-51-16    ;    41.51376146788991    ;    0
2022-01-26@09-56-29    ;    41.51376146788991    ;    0
2022-01-26@10-01-59    ;    39.44954128440367    ;    0
2022-01-26@10-07-17    ;    38.53211009174312    ;    0
2022-01-26@10-12-37    ;    37.15596330275229    ;    0
2022-01-26@10-17-49    ;    36.92660550458716    ;    0
2022-01-26@10-23-11    ;    35.55045871559633    ;    0
2022-01-26@10-28-34    ;    35.77981651376147    ;    0
2022-01-26@10-34-10    ;    34.403669724770644    ;    0
2022-01-26@10-39-40    ;    34.862385321100916    ;    0
2022-01-26@10-45-21    ;    34.862385321100916    ;    0
2022-01-26@10-50-57    ;    35.321100917431195    ;    0
2022-01-26@10-56-11    ;    34.403669724770644    ;    0
2022-01-26@11-01-32    ;    34.862385321100916    ;    0
2022-01-26@11-07-01    ;    35.321100917431195    ;    0
2022-01-26@11-12-25    ;    35.321100917431195    ;    0
2022-01-26@11-17-46    ;    35.091743119266056    ;    0
2022-01-26@11-23-36    ;    33.94495412844037    ;    0
2022-01-26@11-28-59    ;    33.715596330275226    ;    0
2022-01-26@11-34-31    ;    33.02752293577982    ;    0
2022-01-26@11-39-54    ;    32.11009174311927    ;    0
2022-01-26@11-45-23    ;    31.880733944954127    ;    0
2022-01-26@11-50-44    ;    30.963302752293576    ;    0
2022-01-26@11-56-06    ;    30.504587155963304    ;    0
2022-01-26@12-01-29    ;    30.963302752293576    ;    0
2022-01-26@12-06-53    ;    29.357798165137616    ;    0
2022-01-26@12-43-27    ;    27.293577981651374    ;    0
2022-01-26@12-48-38    ;    27.293577981651374    ;    0
2022-01-26@12-53-55    ;    26.834862385321102    ;    0
2022-01-26@12-59-09    ;    27.293577981651374    ;    0
2022-01-26@13-04-25    ;    27.522935779816514    ;    0
2022-01-26@13-09-35    ;    27.522935779816514    ;    0
2022-01-26@13-14-51    ;    27.293577981651374    ;    0
2022-01-26@13-20-06    ;    28.211009174311926    ;    0
2022-01-26@13-25-17    ;    26.834862385321102    ;    0
2022-01-26@13-30-36    ;    27.75229357798165    ;    0
2022-01-26@13-36-06    ;    28.211009174311926    ;    0
2022-01-26@13-41-45    ;    28.6697247706422    ;    0
2022-01-26@13-47-24    ;    27.522935779816514    ;    0
2022-01-26@13-52-45    ;    26.605504587155966    ;    0
2022-01-26@15-28-22    ;    31.880733944954127    ;    0
2022-01-26@15-35-18    ;    31.422018348623855    ;    0
2022-01-26@15-40-28    ;    31.65137614678899    ;    0
2022-01-26@15-45-36    ;    31.65137614678899    ;    0
2022-01-26@15-50-44    ;    32.3394495412844    ;    0
2022-01-26@15-55-51    ;    32.11009174311927    ;    0
2022-01-26@16-00-57    ;    31.65137614678899    ;    0
2022-01-26@16-06-03    ;    32.56880733944954    ;    0
